Date,Time,DataID,Temp(C),Pressure(mmHg),DO(%),DO(mg/L),SPC(uS/cm),SAL(ppt),pH,NO3-N(mg/L)
23/06/30,23:14:00,specialfjord,7.4,765,101.3,10.32,39972,25.3,8.19,
23/06/30,23:14:30,specialfjord,7.4,765,101.7,10.37,39684,25.1,8.19,
23/06/30,23:15:00,specialfjord,7.4,765,101.5,10.33,39912,25.2,8.19,
23/06/30,23:15:30,specialfjord,7.4,765.1,101.2,10.31,40100,25.3,8.19,
23/06/30,23:16:00,specialfjord,7.4,765.1,101.6,10.37,39903,25.2,8.19,
23/06/30,23:16:30,specialfjord,7.5,765.1,100.8,10.34,37790,23.7,8.2,
23/06/30,23:17:00,specialfjord,7.6,765.1,100.1,10.33,35913,22.5,8.21,
23/06/30,23:17:30,specialfjord,7.7,765.1,100.5,10.39,35235,22,8.21,
23/06/30,23:18:00,specialfjord,7.8,765,100.6,10.4,34705,21.6,8.22,
23/06/30,23:18:30,specialfjord,7.9,765.1,100.6,10.4,34363,21.4,8.22,
23/06/30,23:19:00,specialfjord,7.9,765,100.2,10.32,34838,21.7,8.29,
23/06/30,23:19:30,specialfjord,8,765,99.5,10.22,35188,22,8.21,
23/06/30,23:20:00,specialfjord,8,765,100.4,10.3,35577,22.3,8.22,
23/06/30,23:20:30,specialfjord,8,765,100.8,10.29,36444,22.8,8.21,
23/06/30,23:21:00,specialfjord,8,765,100.3,10.24,36480,22.9,8.21,
23/06/30,23:21:30,specialfjord,8,765,100.2,10.27,35790,22.4,8.22,
23/06/30,23:22:00,specialfjord,8,765,100.3,10.24,36641,23,8.22,
23/06/30,23:22:30,specialfjord,7.9,765,101.3,10.35,36497,22.9,8.21,
23/06/30,23:23:00,specialfjord,8,765,101,10.42,34099,21.2,8.23,
23/06/30,23:23:30,specialfjord,8,765,101.3,10.5,33067,20.5,8.23,
23/06/30,23:24:00,specialfjord,8,765.1,100.4,10.43,32695,20.3,8.23,
23/06/30,23:24:30,specialfjord,8,765.1,100,10.39,32624,20.2,8.23,
23/06/30,23:25:00,specialfjord,8,765.1,100.4,10.35,34513,21.5,8.22,
23/06/30,23:25:30,specialfjord,7.8,765.1,101.2,10.24,39335,24.8,8.19,
23/06/30,23:26:00,specialfjord,7.8,765.1,101.8,10.47,36046,22.6,8.21,
23/06/30,23:26:30,specialfjord,7.9,765,100.6,10.45,32994,20.5,8.23,
23/06/30,23:27:00,specialfjord,7.9,765.1,100.5,10.48,32182,19.9,8.23,
23/06/30,23:27:30,specialfjord,8,765.1,100.6,10.4,33890,21.1,8.22,
23/06/30,23:28:00,specialfjord,7.9,765.1,100.8,10.22,38603,24.3,8.2,
23/06/30,23:28:30,specialfjord,7.8,765,99.5,10.08,39339,24.8,8.22,
23/06/30,23:29:00,specialfjord,7.5,765.1,101,10.22,40888,25.9,8.18,
23/06/30,23:29:30,specialfjord,7.6,765.2,101,10.25,39695,25.1,8.2,
23/06/30,23:30:00,specialfjord,7.6,765.1,100.9,10.28,38602,24.3,8.2,
23/06/30,23:30:30,specialfjord,7.7,765.1,100.7,10.21,39646,25,8.2,
23/06/30,23:31:00,specialfjord,7.5,765.2,101,10.24,40870,25.9,8.18,
23/06/30,23:31:30,specialfjord,7.4,765.2,101.2,10.25,41204,26.1,8.19,
23/06/30,23:32:00,specialfjord,7.4,765.1,100.9,10.3,39345,24.8,8.19,
23/06/30,23:32:30,specialfjord,7.6,765,100.4,10.31,36926,23.2,8.22,
23/06/30,23:33:00,specialfjord,7.7,765.1,100.4,10.22,38750,24.4,8.21,
23/06/30,23:33:30,specialfjord,7.6,765.1,101.5,10.28,40483,25.6,8.2,
23/06/30,23:34:00,specialfjord,7.5,765.1,101.7,10.29,40827,25.9,8.2,
23/06/30,23:34:30,specialfjord,7.5,765,101.3,10.24,41002,26,8.2,
23/06/30,23:35:00,specialfjord,7.6,765.1,101.2,10.32,38880,24.5,8.2,
23/06/30,23:35:30,specialfjord,7.7,765.1,100.6,10.39,35491,22.2,8.23,
23/06/30,23:36:00,specialfjord,7.8,765.2,100.4,10.38,34638,21.6,8.23,
23/06/30,23:36:30,specialfjord,7.9,765.1,100.1,10.36,34096,21.2,8.23,
23/06/30,23:37:00,specialfjord,7.9,765.2,99.9,10.4,32525,20.2,8.25,
23/06/30,23:37:30,specialfjord,7.9,765.1,99.9,10.44,31587,19.5,8.22,
23/06/30,23:38:00,specialfjord,7.9,765.1,99.8,10.44,31464,19.5,8.24,
23/06/30,23:38:30,specialfjord,7.9,765.1,99.8,10.46,31085,19.2,8.21,
23/06/30,23:39:00,specialfjord,7.9,765.2,99.6,10.42,31173,19.3,8.22,
23/06/30,23:39:30,specialfjord,7.9,765.1,99.6,10.43,31131,19.2,8.23,
23/06/30,23:40:00,specialfjord,7.9,765.1,99.4,10.4,31286,19.3,8.23,
23/06/30,23:40:30,specialfjord,7.9,765.1,99.5,10.41,31387,19.4,8.23,
23/06/30,23:41:00,specialfjord,7.9,765.1,99.3,10.39,31405,19.4,8.23,
23/06/30,23:41:30,specialfjord,7.9,765.1,99,10.35,31498,19.5,8.22,
23/06/30,23:42:00,specialfjord,7.8,765.1,99.2,10.31,33404,20.8,8.22,
23/06/30,23:42:30,specialfjord,7.8,765.1,99.3,10.26,34942,21.8,8.14,
23/06/30,23:43:00,specialfjord,7.8,765.1,99.2,10.22,35418,22.1,8.2,
23/06/30,23:43:30,specialfjord,7.8,765.1,99.8,10.28,35393,22.1,8.21,
23/06/30,23:44:00,specialfjord,7.8,765.1,99.9,10.32,34763,21.7,8.21,
23/06/30,23:44:30,specialfjord,7.8,765.2,99.7,10.31,34288,21.4,8.22,
23/06/30,23:45:00,specialfjord,7.8,765.2,99.7,10.33,34060,21.2,8.22,
23/06/30,23:45:30,specialfjord,7.8,765.2,99.6,10.33,33969,21.1,8.22,
23/06/30,23:46:00,specialfjord,7.8,765.2,99.6,10.33,33897,21.1,8.22,
23/06/30,23:46:30,specialfjord,7.8,765.2,99.8,10.38,33360,20.7,8.22,
23/06/30,23:47:00,specialfjord,7.8,765.2,99.6,10.39,32727,20.3,8.23,
23/06/30,23:47:30,specialfjord,7.7,765.2,99.8,10.48,31769,19.6,8.23,
23/06/30,23:48:00,specialfjord,7.6,765.2,99.9,10.52,31607,19.5,8.23,
23/06/30,23:48:30,specialfjord,7.7,765.2,99.5,10.46,31597,19.5,8.23,
23/06/30,23:49:00,specialfjord,7.8,765.1,99.7,10.49,30679,18.9,8.23,
23/06/30,23:49:30,specialfjord,8,765.2,99.2,10.44,29750,18.3,8.23,
23/06/30,23:50:00,specialfjord,8,765.3,99.1,10.43,29451,18.1,8.23,
23/06/30,23:50:30,specialfjord,8.1,765.3,99,10.43,28856,17.7,8.23,
23/06/30,23:51:00,specialfjord,8,765.4,99.2,10.5,28199,17.3,8.23,
23/06/30,23:51:30,specialfjord,7.7,765.3,100,10.71,27379,16.7,8.24,
23/06/30,23:52:00,specialfjord,7.5,765.3,100,10.73,28011,17.1,8.24,
23/06/30,23:52:30,specialfjord,7.1,765.2,100.7,11.05,24809,15,8.27,
23/06/30,23:53:00,specialfjord,6.7,765.2,101.9,11.35,23795,14.3,8.28,
23/06/30,23:53:30,specialfjord,6.5,765.2,101.2,11.29,24364,14.7,8.27,
23/06/30,23:54:00,specialfjord,6.4,765.3,100.9,11.31,23817,14.3,8.28,
23/06/30,23:54:30,specialfjord,6.3,765.2,100.6,11.3,23647,14.2,8.27,
23/06/30,23:55:00,specialfjord,6.3,765.2,100.5,11.36,22920,13.7,8.28,
23/06/30,23:55:30,specialfjord,6.2,765.3,100.4,11.35,22936,13.7,8.27,
23/06/30,23:56:00,specialfjord,6.2,765.3,100.2,11.36,22674,13.6,8.27,
23/06/30,23:56:30,specialfjord,6.1,765.3,100.1,11.35,22856,13.7,8.27,
23/06/30,23:57:00,specialfjord,6.2,765.3,99.8,11.29,23162,13.9,8.26,
23/06/30,23:57:30,specialfjord,6.3,765.3,99.6,11.25,23048,13.8,8.26,
23/06/30,23:58:00,specialfjord,6.3,765.3,99.6,11.25,22620,13.5,8.27,
23/06/30,23:58:30,specialfjord,6.4,765.3,99.3,11.2,22169,13.2,8.26,
23/06/30,23:59:00,specialfjord,6.5,765.2,99,11.18,21555,12.8,8.26,
23/06/30,23:59:30,specialfjord,6.6,765.2,98.9,11.12,22187,13.3,8.26,
23/07/01,0:00:00,specialfjord,6.7,765.2,98.6,10.93,24696,14.9,8.23,
23/07/01,0:00:30,specialfjord,6.6,765.2,99.1,11.1,23230,13.9,8.25,
23/07/01,0:01:00,specialfjord,6.7,765.3,98.7,10.85,26581,16.1,8.23,
23/07/01,0:01:30,specialfjord,6.9,765.3,98.5,10.74,27641,16.8,8.22,
23/07/01,0:02:00,specialfjord,6.8,765.2,99.1,10.84,27306,16.6,8.23,
23/07/01,0:02:30,specialfjord,6.9,765.3,98.8,10.77,27777,16.9,8.23,
23/07/01,0:03:00,specialfjord,6.9,765.2,99.1,10.78,27682,16.9,8.23,
23/07/01,0:03:30,specialfjord,6.9,765.2,98.7,10.74,27705,16.9,8.28,
23/07/01,0:04:00,specialfjord,6.9,765.3,99.1,10.78,27761,16.9,8.24,
23/07/01,0:04:30,specialfjord,7,765.3,99.2,10.79,27780,16.9,8.24,
23/07/01,12:26:00,specialfjord,7.4,763.4,105,11.21,29362,18,8.41,
23/07/01,12:26:30,specialfjord,7.4,763.4,105.2,11.29,28430,17.4,8.41,
23/07/01,12:27:00,specialfjord,7.3,763.4,104.5,11.26,27989,17.1,8.39,
23/07/01,12:27:30,specialfjord,7.2,763.3,104.4,11.3,27304,16.6,8.38,
23/07/01,12:28:00,specialfjord,7.2,763.3,104.5,11.32,27311,16.6,8.36,
23/07/01,12:28:30,specialfjord,7.2,763.3,103.9,11.25,27499,16.8,8.35,
23/07/01,12:29:00,specialfjord,7.2,763.5,103.9,11.27,27303,16.6,8.35,
23/07/01,12:29:30,specialfjord,7.1,763.4,103.7,11.3,26527,16.1,8.34,
23/07/01,12:30:00,specialfjord,7.1,763.3,103.8,11.31,26581,16.1,8.33,
23/07/01,12:30:30,specialfjord,7,763.3,103.7,11.33,26623,16.2,8.33,
23/07/01,12:31:00,specialfjord,6.8,763.3,103.8,11.35,27301,16.6,8.32,
23/07/01,12:31:30,specialfjord,6.7,763.3,103.9,11.35,28002,17.1,8.33,
23/07/01,12:32:00,specialfjord,6.8,763.3,103.8,11.29,28532,17.4,8.32,
23/07/01,12:32:30,specialfjord,6.8,763.2,103.9,11.29,29106,17.8,8.31,
23/07/01,12:33:00,specialfjord,6.9,763.2,103.6,11.22,29270,17.9,8.31,
23/07/01,12:33:30,specialfjord,6.8,763.3,103.4,11.2,29245,17.9,8.31,
23/07/01,12:34:00,specialfjord,6.7,763.2,103.6,11.25,29422,18,8.31,
23/07/01,12:34:30,specialfjord,6.7,763.3,103.8,11.25,30089,18.5,8.3,
23/07/01,12:35:00,specialfjord,6.6,763.2,103.9,11.27,30448,18.7,8.3,
23/07/01,12:35:30,specialfjord,6.5,763.2,103.9,11.3,30344,18.6,8.31,
23/07/01,12:36:00,specialfjord,6.4,763.3,104.4,11.38,30326,18.6,8.3,
23/07/01,12:36:30,specialfjord,6.3,763.3,104.3,11.39,30305,18.6,8.31,
23/07/01,12:37:00,specialfjord,6.3,763.2,103.9,11.36,30243,18.5,8.31,
23/07/01,12:37:30,specialfjord,6.3,763.3,104,11.36,30232,18.5,8.31,
23/07/01,12:38:00,specialfjord,6.3,763.2,103.8,11.39,29487,18,8.31,
23/07/01,12:38:30,specialfjord,6.3,763.2,103.8,11.4,29115,17.8,8.31,
23/07/01,12:39:00,specialfjord,6.3,763.2,103.8,11.41,29086,17.8,8.3,
23/07/01,12:39:30,specialfjord,6.3,763.2,103.3,11.33,29192,17.8,8.3,
23/07/01,12:40:00,specialfjord,6.3,763.2,103.4,11.36,28805,17.6,8.3,
23/07/01,12:40:30,specialfjord,6.3,763.3,103.5,11.39,28487,17.4,8.3,
23/07/01,12:41:00,specialfjord,6.4,763.2,103.1,11.33,28616,17.5,8.3,
23/07/01,12:41:30,specialfjord,6.4,763.2,103.2,11.31,28890,17.6,8.29,
23/07/01,12:42:00,specialfjord,6.5,763.2,103.1,11.26,29424,18,8.28,
23/07/01,12:42:30,specialfjord,6.6,763.2,102.9,11.19,29908,18.3,8.28,
23/07/01,12:43:00,specialfjord,6.6,763.2,102.9,11.2,29845,18.3,8.28,
23/07/01,12:43:30,specialfjord,6.6,763.3,102.7,11.15,30202,18.5,8.28,
23/07/01,12:44:00,specialfjord,6.6,763.2,102.9,11.15,30514,18.7,8.27,
23/07/01,12:44:30,specialfjord,6.7,763.2,102.9,11.09,31253,19.2,8.26,
23/07/01,12:45:00,specialfjord,7,763.2,102,10.7,35672,22.3,8.22,
23/07/01,12:45:30,specialfjord,7.1,763.2,102,10.53,38581,24.3,8.2,
23/07/01,12:46:00,specialfjord,6.9,763.2,103.1,10.87,34659,21.6,8.25,
23/07/01,12:46:30,specialfjord,6.9,763.1,103.3,10.94,33984,21.1,8.23,
23/07/01,12:47:00,specialfjord,7.3,763.2,102.7,10.73,35249,22,8.22,
23/07/01,12:47:30,specialfjord,7.3,763.2,102.9,10.71,35742,22.3,8.23,
23/07/01,12:48:00,specialfjord,7.3,763.3,102.5,10.69,35302,22,8.23,
23/07/01,12:48:30,specialfjord,7.3,763.1,102.6,10.58,37789,23.7,8.2,
23/07/01,12:49:00,specialfjord,7.2,763.2,102.6,10.52,39499,24.9,8.18,
23/07/01,12:49:30,specialfjord,7.2,763.2,103.2,10.55,40481,25.6,8.14,
23/07/01,12:50:00,specialfjord,7.2,763.2,103.3,10.55,40560,25.6,8.18,
23/07/01,12:50:30,specialfjord,7.2,763.1,103.1,10.69,37307,23.4,8.22,
23/07/01,12:51:00,specialfjord,7,763.1,103.3,10.96,32678,20.2,8.25,
23/07/01,12:51:30,specialfjord,6.9,763.2,103.6,11.07,32064,19.8,8.25,
23/07/01,12:52:00,specialfjord,7,763.2,103.2,10.93,33377,20.7,8.24,
23/07/01,12:52:30,specialfjord,7.1,763.1,103.3,10.93,33315,20.7,8.25,
23/07/01,12:53:00,specialfjord,7.1,763.2,103,10.88,33562,20.8,8.25,
23/07/01,12:53:30,specialfjord,7,763.2,103.2,10.95,32917,20.4,8.24,
23/07/01,12:54:00,specialfjord,7.1,763.2,103.3,10.88,33927,21.1,8.24,
23/07/01,12:54:30,specialfjord,7.3,763.2,102.8,10.72,35512,22.2,8.22,
23/07/01,12:55:00,specialfjord,7.2,763.1,102.9,10.81,34262,21.3,8.24,
23/07/01,12:55:30,specialfjord,7,763.1,103.5,11.03,32219,19.9,8.25,
23/07/01,12:56:00,specialfjord,7,763.1,103.4,11,32594,20.2,8.24,
23/07/01,12:56:30,specialfjord,7.1,763.1,103.2,10.87,34005,21.1,8.23,
23/07/01,12:57:00,specialfjord,7.2,763.1,103,10.79,34716,21.6,8.22,
23/07/01,12:57:30,specialfjord,7,763.2,104,11.07,32307,20,8.24,
23/07/01,12:58:00,specialfjord,7.2,763.2,103.5,10.89,34316,21.3,8.22,
23/07/01,12:58:30,specialfjord,7.3,763.2,103.1,10.69,36821,23.1,8.2,
23/07/01,12:59:00,specialfjord,7.3,763.2,103.2,10.69,36722,23,8.21,
23/07/01,12:59:30,specialfjord,7.3,763.1,103.4,10.75,36067,22.6,8.22,
23/07/01,13:00:00,specialfjord,7.3,763.1,103.4,10.76,35913,22.4,8.22,
23/07/01,13:00:30,specialfjord,7.1,763.1,103.6,10.91,33864,21,8.24,
23/07/01,13:01:00,specialfjord,7,763.2,103.8,11.04,32737,20.3,8.24,
23/07/01,13:01:30,specialfjord,7,763.2,103.6,10.97,33443,20.7,8.21,
23/07/01,13:02:00,specialfjord,7.2,763.2,103.8,10.86,34929,21.8,7.88,
23/07/01,13:02:30,specialfjord,7.4,763.3,103.3,10.65,37695,23.7,8.17,
23/07/01,13:03:00,specialfjord,7.3,763.2,103.5,10.66,38167,24,8.19,
23/07/01,13:03:30,specialfjord,7.1,763.2,103.9,10.92,34425,21.4,8.23,
23/07/01,13:04:00,specialfjord,6.7,763.2,104.7,11.4,28520,17.4,8.28,
23/07/01,13:04:30,specialfjord,6.6,763.3,104.7,11.46,28048,17.1,8.26,
23/07/01,13:05:00,specialfjord,7,763.2,103.8,11.07,31988,19.8,8.22,
23/07/01,13:05:30,specialfjord,7.2,763.3,103.1,10.76,35471,22.1,8.19,
23/07/01,13:06:00,specialfjord,7.3,763.2,103.2,10.65,37880,23.8,8.19,
23/07/01,13:06:30,specialfjord,7.1,763.2,103.6,10.87,35220,22,8.22,
23/07/01,13:07:00,specialfjord,6.9,763.3,103.9,11.08,32275,19.9,8.24,
23/07/01,13:07:30,specialfjord,6.7,763.2,103.8,11.22,30208,18.5,8.25,
23/07/01,13:08:00,specialfjord,6.7,763.2,103.7,11.22,30244,18.6,8.25,
23/07/01,13:08:30,specialfjord,6.8,763.2,103.4,11.07,31895,19.7,8.23,
23/07/01,13:09:00,specialfjord,6.9,763.2,103.6,11.09,31829,19.6,8.32,
23/07/01,13:09:30,specialfjord,6.9,763.2,103.2,11.03,31830,19.6,8.21,
23/07/01,13:10:00,specialfjord,6.8,763.1,102.2,10.99,30894,19,8.24,
23/07/01,13:10:30,specialfjord,6.9,763.2,106.9,11.4,32286,20,8.13,
23/07/01,13:11:00,specialfjord,6.9,763.1,107.3,11.49,31570,19.5,8.24,
23/07/01,13:11:30,specialfjord,7.1,763.1,107.2,11.3,33992,21.1,8.21,
23/07/01,13:12:00,specialfjord,7.4,763.2,106.6,11.03,36987,23.2,8.19,
23/07/01,13:12:30,specialfjord,7.5,763.2,106.3,10.9,38021,23.9,8.19,
23/07/01,13:13:00,specialfjord,7.5,763.2,106,10.81,39326,24.8,8.18,
23/07/01,13:13:30,specialfjord,7.4,763.1,105.8,10.99,35632,22.3,8.11,
23/07/01,13:14:00,specialfjord,6.9,763.2,106.5,11.59,27812,17,8.32,
23/07/01,13:14:30,specialfjord,6.6,763.2,106.9,11.8,26665,16.2,8.26,
23/07/01,13:15:00,specialfjord,6.8,763.2,106,11.43,30694,18.9,8.23,
23/07/01,13:15:30,specialfjord,6.6,763.2,106.4,11.57,29648,18.2,8.26,
23/07/01,13:16:00,specialfjord,7,763.3,105.7,11.24,32809,20.3,8.21,
23/07/01,13:16:30,specialfjord,7.3,763.2,105.5,11,35329,22,8.21,
23/07/01,13:17:00,specialfjord,7.3,763.1,105.9,10.97,36798,23.1,8.21,
