Date,Time,DataID,Temp(C),Pressure(mmHg),DO(%),DO(mg/L),SPC(uS/cm),SAL(ppt),pH,NO3-N(mg/L),Timestamp,Flow,Depth,Latitude,NS,Longitude,WE
2023-07-02,16:05:30,otf,2.7,764.5,101.7,11.56,41484.0,25.8,8.21,,20230702T160530,2.16,199.14,6207.19309,N,04905.53805,W
2023-07-02,16:06:00,otf,2.7,764.5,101.5,11.55,41384.0,25.8,8.2,,20230702T160600,2.3,199.23,6207.19117,N,04905.53786,W
2023-07-02,16:06:30,otf,2.6,764.5,101.3,11.55,41529.0,25.8,8.21,,20230702T160630,2.16,199.07,6207.18886,N,04905.53843,W
2023-07-02,16:07:00,otf,2.9,764.5,101.5,11.44,42283.0,26.4,8.2,,20230702T160700,2.3,198.82,6207.18694,N,04905.5392,W
2023-07-02,16:07:30,otf,3.0,764.6,102.3,11.55,41638.0,26.0,8.2,,20230702T160730,2.16,199.22,6207.18464,N,04905.54016,W
2023-07-02,16:08:00,otf,2.7,764.5,102.1,11.62,41124.0,25.6,8.2,,20230702T160800,2.3,199.32,6207.18195,N,04905.5415,W
2023-07-02,16:08:30,otf,2.6,764.5,101.5,11.6,40942.0,25.4,8.21,,20230702T160830,2.16,199.48,6207.17949,N,04905.54341,W
2023-07-02,16:09:00,otf,2.6,764.6,101.2,11.59,40831.0,25.4,8.21,,20230702T160900,2.3,199.43,6207.17696,N,04905.54515,W
2023-07-02,16:09:30,otf,2.5,764.5,100.8,11.56,40704.0,25.3,8.21,,20230702T160930,2.3,199.57,6207.17427,N,04905.54688,W
2023-07-02,16:10:00,otf,2.5,764.5,100.5,11.56,40675.0,25.2,8.21,,20230702T161000,2.3,199.66,6207.17158,N,04905.54918,W
2023-07-02,16:10:30,otf,2.4,764.5,100.4,11.55,40729.0,25.3,8.21,,20230702T161030,2.16,199.86,6207.16736,N,04905.5513,W
2023-07-02,16:11:00,otf,2.7,764.5,100.4,11.4,42028.0,26.2,8.2,,20230702T161100,2.3,200.06,6207.16544,N,04905.55091,W
2023-07-02,16:11:30,otf,2.9,764.4,102.0,11.48,42640.0,26.6,8.19,,20230702T161130,2.16,199.92,6207.1639,N,04905.55053,W
2023-07-02,16:12:00,otf,2.9,764.4,102.6,11.57,42296.0,26.4,8.19,,20230702T161200,2.16,200.06,6207.16314,N,04905.55206,W
2023-07-02,16:12:30,otf,2.9,764.5,103.0,11.56,43217.0,27.0,8.19,,20230702T161230,2.3,200.07,6207.16094,N,04905.55331,W
2023-07-02,16:13:00,otf,2.9,764.5,103.4,11.68,42091.0,26.3,8.19,,20230702T161300,2.3,200.15,6207.15814,N,04905.55379,W
2023-07-02,16:13:30,otf,2.7,764.4,102.3,11.64,41692.0,26.0,8.2,,20230702T161330,2.3,200.33,6207.15622,N,04905.55437,W
2023-07-02,16:14:00,otf,2.8,764.5,102.0,11.56,41918.0,26.1,8.2,,20230702T161400,2.3,200.19,6207.1543,N,04905.55533,W
2023-07-02,16:14:30,otf,2.7,764.5,102.2,11.62,41405.0,25.8,8.2,,20230702T161430,2.3,200.35,6207.15315,N,04905.55686,W
2023-07-02,16:15:00,otf,2.7,764.4,101.8,11.59,41671.0,25.9,8.2,,20230702T161500,2.3,200.31,6207.15187,N,04905.55805,W
2023-07-02,16:15:30,otf,2.6,764.4,101.7,11.59,41486.0,25.8,8.2,,20230702T161530,2.16,200.25,6207.15008,N,04905.55955,W
2023-07-02,16:16:00,otf,2.7,764.5,101.6,11.54,41698.0,26.0,8.2,,20230702T161600,2.3,200.14,6207.14854,N,04905.56109,W
2023-07-02,16:16:30,otf,2.8,764.4,101.6,11.55,41484.0,25.8,8.2,,20230702T161630,2.3,200.29,6207.14662,N,04905.56301,W
2023-07-02,16:17:00,otf,2.8,764.4,101.7,11.54,41580.0,25.9,8.2,,20230702T161700,2.3,200.52,6207.14547,N,04905.56454,W
2023-07-02,16:17:30,otf,2.6,764.4,101.5,11.59,41089.0,25.5,8.21,,20230702T161730,2.16,200.53,6207.1447,N,04905.56589,W
2023-07-02,16:18:00,otf,2.5,764.4,100.9,11.55,41111.0,25.5,8.21,,20230702T161800,2.3,200.85,6207.1401,N,04905.56646,W
2023-07-02,16:18:30,otf,2.7,764.4,101.0,11.5,41678.0,25.9,8.2,,20230702T161830,2.3,200.6,6207.1351,N,04905.56435,W
2023-07-02,16:19:00,otf,2.7,764.4,101.5,11.54,41381.0,25.7,8.2,,20230702T161900,2.3,200.81,6207.13088,N,04905.56166,W
2023-07-02,16:19:30,otf,2.7,764.4,101.3,11.5,41836.0,26.1,8.2,,20230702T161930,2.3,200.85,6207.12666,N,04905.55686,W
2023-07-02,16:20:00,otf,2.8,764.4,101.8,11.55,41778.0,26.0,8.19,,20230702T162000,2.3,200.88,6207.12358,N,04905.54861,W
2023-07-02,16:20:30,otf,2.5,764.4,101.6,11.68,40138.0,24.9,8.2,,20230702T162030,2.16,201.15,6207.12205,N,04905.54266,W
2023-07-02,16:21:00,otf,2.3,764.5,100.3,11.64,39242.0,24.2,8.21,,20230702T162100,2.16,201.03,6207.12282,N,04905.53306,W
2023-07-02,16:21:30,otf,2.3,764.4,99.4,11.47,40426.0,25.0,8.21,,20230702T162130,2.16,200.96,6207.12781,N,04905.52672,W
2023-07-02,16:22:00,otf,2.6,764.4,100.7,11.4,43212.0,27.0,8.19,,20230702T162200,2.16,200.82,6207.1328,N,04905.52787,W
2023-07-02,16:22:30,otf,2.7,764.4,103.1,11.66,43078.0,26.9,8.17,,20230702T162230,2.16,200.49,6207.1401,N,04905.5271,W
2023-07-02,16:23:00,otf,2.4,764.5,102.3,11.84,39739.0,24.6,8.2,,20230702T162300,2.3,200.31,6207.14586,N,04905.52653,W
2023-07-02,16:23:30,otf,2.1,764.4,99.6,11.65,38973.0,24.0,8.22,,20230702T162330,2.3,199.93,6207.15123,N,04905.52845,W
2023-07-02,16:24:00,otf,2.0,764.4,98.7,11.59,38693.0,23.8,8.22,,20230702T162400,2.3,200.09,6207.15738,N,04905.53325,W
2023-07-02,16:24:30,otf,2.0,764.4,98.3,11.52,39201.0,24.2,8.21,,20230702T162430,2.3,199.87,6207.16429,N,04905.5367,W
2023-07-02,16:25:00,otf,2.0,764.4,98.4,11.51,39542.0,24.4,8.22,,20230702T162500,2.16,199.69,6207.17005,N,04905.53747,W
2023-07-02,16:25:30,otf,2.0,764.4,98.6,11.53,39403.0,24.3,8.22,,20230702T162530,2.3,199.55,6207.17578,N,04905.53743,W
2023-07-02,16:26:00,otf,2.0,764.3,98.4,11.53,38779.0,23.9,8.22,,20230702T162600,2.3,199.43,6207.18349,N,04905.53459,W
2023-07-02,16:26:30,otf,2.0,764.4,97.8,11.5,38403.0,23.6,8.23,,20230702T162630,2.3,194.61,6207.18925,N,04905.53267,W
2023-07-02,16:27:00,otf,1.9,764.5,97.6,11.5,38360.0,23.6,8.23,,20230702T162700,2.3,199.14,6207.19424,N,04905.52979,W
2023-07-02,16:27:30,otf,1.9,764.5,97.3,11.5,37899.0,23.3,8.23,,20230702T162730,2.3,199.16,6207.19846,N,04905.52595,W
2023-07-02,16:28:00,otf,1.9,764.4,96.9,11.45,38177.0,23.5,8.23,,20230702T162800,2.16,198.91,6207.20461,N,04905.51885,W
2023-07-02,16:28:30,otf,1.9,764.4,97.0,11.44,38387.0,23.6,8.23,,20230702T162830,2.3,198.99,6207.21037,N,04905.5129,W
2023-07-02,16:29:00,otf,1.9,764.4,97.1,11.43,38834.0,23.9,8.23,,20230702T162900,2.16,198.77,6207.21613,N,04905.50598,W
2023-07-02,16:29:30,otf,1.8,764.4,97.4,11.49,38733.0,23.8,8.23,,20230702T162930,2.3,198.54,6207.2215,N,04905.49926,W
2023-07-02,16:30:00,otf,1.8,764.4,97.1,11.46,38787.0,23.9,8.23,,20230702T163000,2.3,198.56,6207.22803,N,04905.49139,W
2023-07-02,16:30:30,otf,1.8,764.4,97.0,11.45,38885.0,23.9,8.23,,20230702T163030,2.16,198.47,6207.23187,N,04905.48525,W
2023-07-02,16:31:00,otf,1.7,764.4,96.8,11.47,38334.0,23.5,8.24,,20230702T163100,2.3,198.26,6207.23955,N,04905.47546,W
2023-07-02,16:31:30,otf,1.6,764.5,96.4,11.45,38282.0,23.5,8.24,,20230702T163130,2.16,198.48,6207.2457,N,04905.46912,W
2023-07-02,16:32:00,otf,1.5,764.3,95.9,11.41,38520.0,23.7,8.24,,20230702T163200,2.3,197.97,6207.2503,N,04905.46298,W
2023-07-02,16:32:30,otf,1.6,764.4,95.8,11.37,38933.0,23.9,8.23,,20230702T163230,2.3,197.78,6207.25261,N,04905.45741,W
2023-07-02,16:33:00,otf,1.3,764.4,95.6,11.45,38240.0,23.4,8.24,,20230702T163300,2.3,196.91,6207.25683,N,04905.44992,W
2023-07-02,16:33:30,otf,1.2,764.4,94.6,11.34,38709.0,23.7,8.24,,20230702T163330,2.3,197.7,6207.25952,N,04905.44512,W
2023-07-02,16:34:00,otf,1.3,764.4,94.9,11.36,38928.0,23.9,8.23,,20230702T163400,2.3,197.75,6207.25914,N,04905.44474,W
2023-07-02,16:34:30,otf,1.3,764.3,94.9,11.33,39387.0,24.2,8.23,,20230702T163430,2.3,198.1,6207.25722,N,04905.4455,W
2023-07-02,16:35:00,otf,1.2,764.4,95.1,11.36,39502.0,24.3,8.23,,20230702T163500,2.3,198.11,6207.25606,N,04905.4457,W
2023-07-02,16:35:30,otf,1.6,764.4,94.8,11.11,41701.0,25.8,8.22,,20230702T163530,2.16,198.02,6207.25491,N,04905.44627,W
2023-07-02,16:36:00,otf,2.1,764.4,98.1,11.32,41610.0,25.8,8.2,,20230702T163600,2.3,198.09,6207.25376,N,04905.44512,W
2023-07-02,16:36:30,otf,2.0,764.4,98.8,11.47,41052.0,25.4,8.21,,20230702T163630,2.3,198.35,6207.25222,N,04905.44474,W
2023-07-02,16:37:00,otf,1.9,764.4,98.2,11.43,41178.0,25.5,8.21,,20230702T163700,2.16,198.15,6207.25107,N,04905.44531,W
2023-07-02,16:37:30,otf,2.2,764.3,98.8,11.39,41624.0,25.8,8.21,,20230702T163730,2.3,198.26,6207.24877,N,04905.4455,W
2023-07-02,16:38:00,otf,2.3,764.4,99.7,11.49,41182.0,25.6,8.21,,20230702T163800,2.3,198.4,6207.24685,N,04905.44646,W
2023-07-02,16:38:30,otf,2.0,764.4,99.1,11.53,40781.0,25.2,8.21,,20230702T163830,2.3,198.33,6207.24493,N,04905.44685,W
2023-07-02,16:39:00,otf,1.9,764.4,98.7,11.52,40825.0,25.3,8.2,,20230702T163900,2.3,198.36,6207.24301,N,04905.44877,W
2023-07-02,16:39:30,otf,1.8,764.4,98.2,11.46,40896.0,25.3,8.21,,20230702T163930,2.3,198.57,6207.24147,N,04905.44915,W
2023-07-02,16:40:00,otf,1.8,764.4,98.2,11.46,40823.0,25.2,8.21,,20230702T164000,2.3,198.61,6207.23994,N,04905.44896,W
2023-07-02,16:40:30,otf,1.8,764.4,98.1,11.48,40690.0,25.1,8.22,,20230702T164030,2.16,198.54,6207.23763,N,04905.44672,W
2023-07-02,16:41:00,otf,1.7,764.5,97.9,11.47,40711.0,25.2,8.22,,20230702T164100,2.3,198.68,6207.23533,N,04905.44762,W
2023-07-02,16:41:30,otf,1.7,764.5,97.7,11.46,40642.0,25.1,8.22,,20230702T164130,2.3,198.58,6207.23341,N,04905.44877,W
2023-07-02,16:42:00,otf,1.7,764.4,97.6,11.44,40899.0,25.3,8.22,,20230702T164200,2.3,198.71,6207.23187,N,04905.44973,W
2023-07-02,16:42:30,otf,2.1,764.4,98.2,11.32,41947.0,26.1,8.2,,20230702T164230,2.16,198.76,6207.23034,N,04905.45261,W
2023-07-02,16:43:00,otf,2.1,764.5,99.5,11.52,41056.0,25.4,8.21,,20230702T164300,2.16,198.83,6207.2288,N,04905.45626,W
2023-07-02,16:43:30,otf,2.0,764.5,99.0,11.51,40920.0,25.3,8.21,,20230702T164330,2.16,198.94,6207.22803,N,04905.45933,W
2023-07-02,16:44:00,otf,2.0,764.4,98.4,11.39,41494.0,25.7,8.21,,20230702T164400,2.16,198.82,6207.22611,N,04905.46086,W
2023-07-02,16:44:30,otf,2.3,764.5,99.4,11.41,41979.0,26.1,8.2,,20230702T164430,2.3,198.75,6207.22458,N,04905.46144,W
2023-07-02,16:45:00,otf,2.2,764.4,100.2,11.54,41655.0,25.9,8.2,,20230702T164500,2.3,199.06,6207.22266,N,04905.46278,W
2023-07-02,16:45:30,otf,2.2,764.5,100.0,11.53,41696.0,25.9,8.21,,20230702T164530,2.16,198.84,6207.22074,N,04905.46394,W
2023-07-02,16:46:00,otf,2.2,764.4,100.1,11.55,41389.0,25.7,8.21,,20230702T164600,2.3,199.24,6207.21882,N,04905.46451,W
2023-07-02,16:46:30,otf,2.2,764.4,99.5,11.47,41738.0,25.9,8.21,,20230702T164630,2.16,199.1,6207.21728,N,04905.46566,W
2023-07-02,16:47:00,otf,2.3,764.5,100.0,11.51,41670.0,25.9,8.21,,20230702T164700,2.16,199.16,6207.21536,N,04905.46701,W
2023-07-02,16:47:30,otf,2.3,764.4,99.9,11.49,41623.0,25.8,8.21,,20230702T164730,2.16,199.05,6207.21413,N,04905.46816,W
2023-07-02,16:48:00,otf,2.4,764.4,100.0,11.41,42346.0,26.4,8.2,,20230702T164800,2.16,199.21,6207.21229,N,04905.47027,W
2023-07-02,16:48:30,otf,2.5,764.5,100.9,11.53,41717.0,25.9,8.2,,20230702T164830,2.16,199.17,6207.21075,N,04905.47219,W
2023-07-02,16:49:00,otf,2.3,764.6,100.5,11.56,41478.0,25.8,8.21,,20230702T164900,2.3,199.36,6207.20922,N,04905.47392,W
2023-07-02,16:49:30,otf,2.3,764.4,100.2,11.5,41798.0,26.0,8.21,,20230702T164930,2.3,199.55,6207.20768,N,04905.47603,W
2023-07-02,16:50:00,otf,2.4,764.5,100.4,11.52,41672.0,25.9,8.21,,20230702T165000,2.3,199.28,6207.20614,N,04905.47718,W
2023-07-02,16:50:30,otf,2.3,764.6,100.4,11.54,41467.0,25.8,8.21,,20230702T165030,2.3,199.59,6207.20422,N,04905.47776,W
2023-07-02,16:51:00,otf,2.2,764.5,100.1,11.53,41377.0,25.7,8.21,,20230702T165100,2.3,199.55,6207.2023,N,04905.47853,W
2023-07-02,16:51:30,otf,2.3,764.5,100.0,11.51,41503.0,25.8,8.21,,20230702T165130,2.3,199.54,6207.20115,N,04905.47968,W
2023-07-02,16:52:00,otf,2.2,764.5,100.0,11.51,41449.0,25.7,8.21,,20230702T165200,2.3,199.85,6207.19923,N,04905.48122,W
2023-07-02,16:52:30,otf,2.2,764.6,99.8,11.5,41435.0,25.7,8.21,,20230702T165230,2.3,199.62,6207.19731,N,04905.48294,W
2023-07-02,16:53:00,otf,2.2,764.5,99.7,11.52,41160.0,25.5,8.21,,20230702T165300,2.3,199.76,6207.19598,N,04905.48548,W
2023-07-02,16:53:30,otf,2.1,764.5,99.3,11.52,40857.0,25.3,8.21,,20230702T165330,2.3,199.67,6207.19386,N,04905.48698,W
2023-07-02,16:54:00,otf,2.0,764.5,98.8,11.49,40729.0,25.2,8.21,,20230702T165400,2.16,199.78,6207.19194,N,04905.48794,W
2023-07-02,16:54:30,otf,2.1,764.5,98.5,11.39,41493.0,25.7,8.21,,20230702T165430,2.16,199.67,6207.19002,N,04905.49043,W
2023-07-02,16:55:00,otf,2.3,764.5,99.8,11.46,41881.0,26.0,8.2,,20230702T165500,2.3,199.81,6207.18886,N,04905.49216,W
2023-07-02,16:55:30,otf,2.3,764.5,100.2,11.52,41735.0,25.9,8.2,,20230702T165530,2.3,199.66,6207.18733,N,04905.49446,W
2023-07-02,16:56:00,otf,2.2,764.6,100.1,11.55,41251.0,25.6,8.21,,20230702T165600,2.3,199.82,6207.18609,N,04905.49826,W
2023-07-02,16:56:30,otf,2.0,764.5,99.2,11.55,40755.0,25.2,8.22,,20230702T165630,2.16,199.81,6207.18464,N,04905.49984,W
2023-07-02,16:57:00,otf,1.9,764.6,98.5,11.46,41167.0,25.5,8.22,,20230702T165700,2.16,199.81,6207.1831,N,04905.50214,W
2023-07-02,16:57:30,otf,2.1,764.7,99.1,11.46,41295.0,25.6,8.21,,20230702T165730,2.3,199.8,6207.18234,N,04905.5033,W
2023-07-02,16:58:00,otf,2.1,764.6,99.1,11.46,41334.0,25.6,8.21,,20230702T165800,2.16,199.8,6207.18118,N,04905.50579,W
2023-07-02,16:58:30,otf,2.1,764.6,99.2,11.46,41394.0,25.7,8.21,,20230702T165830,2.16,199.82,6207.17926,N,04905.5079,W
2023-07-02,16:59:00,otf,2.2,764.5,99.5,11.49,41377.0,25.7,8.21,,20230702T165900,2.3,199.79,6207.17811,N,04905.50925,W
2023-07-02,16:59:30,otf,2.1,764.6,99.5,11.51,41215.0,25.6,8.21,,20230702T165930,2.3,199.81,6207.17581,N,04905.51059,W
2023-07-02,17:00:00,otf,2.1,764.6,99.3,11.5,41072.0,25.4,8.21,,20230702T170000,2.3,199.96,6207.17389,N,04905.51232,W
2023-07-02,17:00:30,otf,2.0,764.6,98.9,11.48,40999.0,25.4,8.21,,20230702T170030,2.16,200.21,6207.17197,N,04905.51386,W
2023-07-02,17:01:00,otf,2.0,764.6,98.7,11.49,40840.0,25.3,8.22,,20230702T170100,2.3,200.05,6207.16966,N,04905.51462,W
2023-07-02,17:01:30,otf,1.9,764.6,98.5,11.47,40796.0,25.2,8.22,,20230702T170130,2.16,200.23,6207.16774,N,04905.51558,W
2023-07-02,17:02:00,otf,1.9,764.5,98.2,11.46,40717.0,25.2,8.22,,20230702T170200,2.16,200.39,6207.16582,N,04905.51462,W
2023-07-02,17:02:30,otf,1.8,764.6,98.1,11.47,40634.0,25.1,8.22,,20230702T170230,2.16,200.27,6207.16429,N,04905.51347,W
2023-07-02,17:03:00,otf,1.7,764.6,97.7,11.46,40390.0,24.9,8.22,,20230702T170300,2.16,200.2,6207.16176,N,04905.51331,W
2023-07-02,17:03:30,otf,1.7,764.5,97.3,11.44,40351.0,24.9,8.22,,20230702T170330,2.3,200.18,6207.15968,N,04905.51443,W
2023-07-02,17:04:00,otf,1.7,764.5,97.1,11.42,40435.0,25.0,8.22,,20230702T170400,2.16,200.24,6207.15805,N,04905.51517,W
2023-07-02,17:04:30,otf,1.7,764.5,97.1,11.42,40415.0,24.9,8.22,,20230702T170430,2.16,200.25,6207.15546,N,04905.51693,W
2023-07-02,17:05:00,otf,1.6,764.5,97.0,11.41,40429.0,25.0,8.22,,20230702T170500,2.16,200.39,6207.15354,N,04905.51866,W
2023-07-02,17:05:30,otf,1.6,764.5,96.9,11.4,40409.0,24.9,8.23,,20230702T170530,2.3,200.47,6207.15123,N,04905.51904,W
2023-07-02,17:06:00,otf,1.6,764.5,96.9,11.4,40436.0,25.0,8.22,,20230702T170600,2.16,200.57,6207.14893,N,04905.52038,W
2023-07-02,17:06:30,otf,1.6,764.6,97.0,11.4,40507.0,25.0,8.22,,20230702T170630,2.3,200.69,6207.14701,N,04905.5225,W
2023-07-02,17:07:00,otf,1.7,764.6,97.0,11.39,40504.0,25.0,8.22,,20230702T170700,2.3,195.27,6207.14509,N,04905.52365,W
2023-07-02,17:07:30,otf,1.7,764.5,96.9,11.4,40314.0,24.9,8.22,,20230702T170730,2.16,200.97,6207.14202,N,04905.5248,W
2023-07-02,17:08:00,otf,1.6,764.5,96.8,11.39,40270.0,24.8,8.22,,20230702T170800,2.3,201.08,6207.13991,N,04905.52671,W
2023-07-02,17:08:30,otf,1.6,764.5,96.7,11.39,40256.0,24.8,8.23,,20230702T170830,2.3,201.15,6207.13741,N,04905.52902,W
2023-07-02,17:09:00,otf,1.6,764.5,96.6,11.39,40287.0,24.8,8.23,,20230702T170900,2.3,201.34,6207.1329,N,04905.53558,W
2023-07-02,17:09:30,otf,1.5,764.5,96.5,11.38,40364.0,24.9,8.22,,20230702T170930,1.22,201.38,6207.12742,N,04905.5463,W
2023-07-02,17:10:00,otf,1.5,764.6,96.4,11.38,40366.0,24.9,8.23,,20230702T171000,2.3,201.27,6207.12474,N,04905.56051,W
2023-07-02,17:10:30,otf,1.6,764.6,93.7,11.04,40360.0,24.9,8.23,,20230702T171030,2.43,201.24,6207.12512,N,04905.57261,W
2023-07-02,17:11:00,otf,1.6,764.5,95.5,11.23,40258.0,24.8,8.23,,20230702T171100,2.57,201.51,6207.1232,N,04905.57126,W
2023-07-02,17:11:30,otf,1.5,764.5,95.6,11.32,39660.0,24.4,8.23,,20230702T171130,2.43,201.35,6207.1232,N,04905.57702,W
2023-07-02,17:12:00,otf,1.4,764.5,94.9,11.27,39548.0,24.3,8.24,,20230702T171200,2.43,201.26,6207.12435,N,04905.58432,W
2023-07-02,17:12:30,otf,1.8,764.6,95.1,11.11,41147.0,25.5,8.22,,20230702T171230,2.3,201.38,6207.1255,N,04905.59315,W
2023-07-02,17:13:00,otf,2.3,764.4,99.2,11.35,42214.0,26.3,8.2,,20230702T171300,2.3,201.38,6207.12858,N,04905.60083,W
2023-07-02,17:13:30,otf,2.3,764.5,99.2,11.42,41256.0,25.6,8.21,,20230702T171330,2.16,201.26,6207.13165,N,04905.60179,W
2023-07-02,17:14:00,otf,2.1,764.5,98.6,11.43,40806.0,25.3,8.22,,20230702T171400,2.16,201.33,6207.13472,N,04905.59757,W
2023-07-02,17:14:30,otf,1.8,764.6,98.2,11.49,40295.0,24.9,8.23,,20230702T171430,2.3,201.04,6207.14125,N,04905.5895,W
2023-07-02,17:15:00,otf,1.6,764.5,96.8,11.41,40053.0,24.7,8.23,,20230702T171500,2.16,200.88,6207.14739,N,04905.58202,W
2023-07-02,17:15:30,otf,1.6,764.6,97.1,11.41,40416.0,24.9,8.23,,20230702T171530,2.16,200.91,6207.15238,N,04905.56954,W
2023-07-02,17:16:00,otf,1.6,764.5,96.6,11.39,40020.0,24.7,8.23,,20230702T171600,2.3,200.77,6207.15584,N,04905.55878,W
2023-07-02,17:16:30,otf,1.5,764.5,96.0,11.41,39181.0,24.1,8.24,,20230702T171630,2.3,200.65,6207.1593,N,04905.54323,W
2023-07-02,17:17:00,otf,1.2,764.5,94.7,11.34,39176.0,24.0,8.24,,20230702T171700,2.16,200.51,6207.16198,N,04905.53171,W
2023-07-02,17:17:30,otf,1.0,764.5,93.7,11.29,39057.0,23.9,8.25,,20230702T171730,2.3,200.57,6207.16506,N,04905.52499,W
2023-07-02,17:18:00,otf,0.9,764.5,93.1,11.25,38944.0,23.8,8.25,,20230702T171800,2.3,200.15,6207.17274,N,04905.52134,W
2023-07-02,17:18:30,otf,0.9,764.5,92.9,11.24,38752.0,23.7,8.26,,20230702T171830,2.3,199.96,6207.18272,N,04905.51155,W
2023-07-02,17:19:00,otf,0.9,764.5,92.3,11.14,39005.0,23.9,8.26,,20230702T171900,2.3,200.07,6207.1881,N,04905.5008,W
2023-07-02,17:19:30,otf,0.9,764.4,92.8,11.22,39031.0,23.9,8.25,,20230702T171930,2.16,200.02,6207.1927,N,04905.49005,W
2023-07-02,17:20:00,otf,0.9,764.5,92.1,11.14,38691.0,23.7,8.26,,20230702T172000,2.16,199.94,6207.19962,N,04905.47987,W
2023-07-02,17:20:30,otf,1.0,764.5,92.1,11.13,38203.0,23.4,8.26,,20230702T172030,2.3,198.52,6207.20806,N,04905.4695,W
2023-07-02,17:21:00,otf,1.1,764.4,92.4,11.13,38506.0,23.6,8.26,,20230702T172100,2.3,199.63,6207.21728,N,04905.46182,W
2023-07-02,17:21:30,otf,1.1,764.3,92.7,11.11,39104.0,24.0,8.25,,20230702T172130,2.3,199.63,6207.22496,N,04905.45722,W
2023-07-02,17:22:00,otf,1.4,764.4,93.3,11.16,38366.0,23.5,8.25,,20230702T172200,2.16,199.51,6207.22496,N,04905.45702,W
2023-07-02,17:22:30,otf,1.6,764.4,93.9,11.18,38231.0,23.5,8.25,,20230702T172230,2.3,199.54,6207.22304,N,04905.45837,W
2023-07-02,17:23:00,otf,1.7,764.3,94.4,11.18,38659.0,23.8,8.24,,20230702T172300,2.3,199.51,6207.22074,N,04905.4599,W
2023-07-02,17:23:30,otf,2.0,764.4,95.6,11.12,40839.0,25.3,8.22,,20230702T172330,2.16,199.68,6207.2192,N,04905.46144,W
2023-07-02,17:24:00,otf,2.4,764.4,99.0,11.31,42172.0,26.2,8.19,,20230702T172400,2.3,199.34,6207.21805,N,04905.46202,W
2023-07-02,17:24:30,otf,2.3,764.4,99.7,11.47,41436.0,25.7,8.21,,20230702T172430,2.3,200.09,6207.21728,N,04905.4624,W
2023-07-02,17:25:00,otf,2.2,764.4,98.9,11.45,40693.0,25.2,8.22,,20230702T172500,2.3,199.7,6207.21536,N,04905.46317,W
2023-07-02,17:25:30,otf,2.2,764.4,98.7,11.4,40975.0,25.4,8.22,,20230702T172530,2.3,198.7,6207.21344,N,04905.46317,W
2023-07-02,17:26:00,otf,2.2,764.4,98.7,11.38,41383.0,25.7,8.22,,20230702T172600,2.3,200.01,6207.21229,N,04905.4624,W
2023-07-02,17:26:30,otf,2.3,764.4,98.8,11.37,41606.0,25.8,8.22,,20230702T172630,2.16,199.78,6207.21075,N,04905.46163,W
2023-07-02,17:27:00,otf,2.5,764.4,99.2,11.34,41906.0,26.1,8.21,,20230702T172700,2.3,199.82,6207.20922,N,04905.46182,W
2023-07-02,17:27:30,otf,2.3,764.4,99.8,11.47,41619.0,25.9,8.22,,20230702T172730,2.3,199.7,6207.20768,N,04905.46221,W
2023-07-02,17:28:00,otf,2.3,764.4,99.3,11.41,41660.0,25.9,8.21,,20230702T172800,2.16,199.79,6207.20653,N,04905.46298,W
2023-07-02,17:28:30,otf,2.5,764.5,99.0,11.3,42020.0,26.2,8.21,,20230702T172830,2.16,199.7,6207.20576,N,04905.46278,W
2023-07-02,17:29:00,otf,2.5,764.4,100.3,11.47,41780.0,26.0,8.21,,20230702T172900,2.3,199.92,6207.20384,N,04905.46336,W
2023-07-02,17:29:30,otf,2.4,764.4,99.9,11.45,41661.0,25.9,8.21,,20230702T172930,2.3,199.92,6207.2023,N,04905.46432,W
2023-07-02,17:30:00,otf,2.3,764.4,99.8,11.46,41548.0,25.8,8.21,,20230702T173000,2.3,200.05,6207.20115,N,04905.46528,W
2023-07-02,17:30:30,otf,2.3,764.4,99.4,11.45,41363.0,25.7,8.21,,20230702T173030,2.3,200,6207.2,N,04905.46682,W
2023-07-02,17:31:00,otf,2.2,764.4,99.3,11.44,41388.0,25.7,8.21,,20230702T173100,2.16,200.05,6207.19962,N,04905.46816,W
2023-07-02,17:31:30,otf,2.3,764.5,99.3,11.43,41453.0,25.7,8.21,,20230702T173130,2.16,200.25,6207.19846,N,04905.47162,W
2023-07-02,17:32:00,otf,2.3,764.5,99.6,11.46,41429.0,25.7,8.21,,20230702T173200,2.16,200.12,6207.19693,N,04905.47488,W
2023-07-02,17:32:30,otf,2.3,764.5,99.6,11.46,41420.0,25.7,8.21,,20230702T173230,2.3,200.26,6207.19539,N,04905.47738,W
2023-07-02,17:33:00,otf,2.4,764.5,99.8,11.42,41746.0,26.0,8.21,,20230702T173300,2.3,200.23,6207.19386,N,04905.47968,W
2023-07-02,17:33:30,otf,2.1,764.5,99.9,11.57,40994.0,25.4,8.22,,20230702T173330,2.16,200.11,6207.19475,N,04905.47125,W
2023-07-02,17:34:00,otf,2.1,764.4,99.1,11.46,41218.0,25.6,8.22,,20230702T173400,2.3,200.02,6207.19962,N,04905.4624,W
2023-07-02,17:34:30,otf,2.2,764.6,99.5,11.47,41282.0,25.6,8.21,,20230702T173430,2.3,199.86,6207.20538,N,04905.45875,W
2023-07-02,17:35:00,otf,2.3,764.5,99.7,11.47,41479.0,25.8,8.21,,20230702T173500,2.3,199.88,6207.21114,N,04905.4551,W
